gencodeId	geneSymbol	chromosome	start	end	strand	tss	description
ENSRNOG00000050156	AABR07063425.2	6	30640659	30640716	+	30640659	
ENSRNOG00000046707	AABR07063425.1	6	30641116	30641173	+	30641116	
ENSRNOG00000056970	AABR07063425.3	6	30643522	30643594	-	30643594	
ENSRNOG00000049435	AABR07063459.1	6	31011686	31014250	+	31011686	
ENSRNOG00000055154	AABR07063462.1	6	31049115	31049172	+	31049115	
ENSRNOG00000052716	AABR07063507.1	6	32307149	32308324	-	32308324	
ENSRNOG00000056107	AABR07063508.1	6	32359950	32415287	-	32415287	
ENSRNOG00000052377	AABR07063509.1	6	32440687	32463691	-	32463691	
ENSRNOG00000055114	AABR07063511.2	6	32580789	32582101	-	32582101	
ENSRNOG00000051741	AABR07063511.1	6	32592657	32600078	-	32600078	
ENSRNOG00000051747	LOC102556187	6	32958842	32966167	-	32966167	uncharacterized LOC102556187
ENSRNOG00000060052	Tdrd15	6	33062401	33088582	-	33088582	tudor domain containing 15
ENSRNOG00000005542	Apob	6	33176777	33224997	+	33176777	apolipoprotein B
ENSRNOG00000021475	Ldah	6	33407247	33491725	+	33407247	lipid droplet associated hydrolase
ENSRNOG00000006046	Gdf7	6	33503216	33507542	-	33507542	growth differentiation factor 7
ENSRNOG00000006062	Hs1bp3	6	33517768	33548034	+	33517768	HCLS1 binding protein 3
ENSRNOG00000055666	AC142360.1	6	33561071	33574162	+	33561071	
ENSRNOG00000021403	Rhob	6	33689126	33691301	-	33691301	ras homolog family member B
ENSRNOG00000006119	Slc7a15	6	33728106	33738825	-	33738825	solute carrier family 7 (cationic amino acid transporter, y+ system), member 15
ENSRNOG00000006180	Pum2	6	33786196	33865687	+	33786196	pumilio RNA-binding family member 2
ENSRNOG00000059947	Sdc1	6	33885494	33908016	+	33885494	syndecan 1
ENSRNOG00000006865	Laptm4a	6	34028935	34059961	+	34028935	lysosomal protein transmembrane 4 alpha
ENSRNOG00000056141	Matn3	6	34071427	34091048	+	34071427	matrilin 3
ENSRNOG00000028783	Wdr35	6	34094305	34151622	+	34094305	WD repeat domain 35
ENSRNOG00000049088	Ttc32	6	34155016	34161171	+	34155016	tetratricopeptide repeat domain 32
ENSRNOG00000060651	7SK	6	34347890	34348173	-	34348173	7SK RNA
ENSRNOG00000005811	LOC688655	6	34553366	34555306	-	34555306	similar to heat shock protein 8
ENSRNOG00000052462	AABR07063546.1	6	34700039	34700165	+	34700039	
ENSRNOG00000055840	AABR07063553.1	6	35091779	35096367	+	35091779	
ENSRNOG00000056987	AABR07063558.1	6	35293550	35309703	+	35293550	
ENSRNOG00000004210	Osr1	6	35314443	35321667	+	35314443	odd-skipped related transcription factor 1
ENSRNOG00000054675	AABR07063565.1	6	35451249	35454915	-	35454915	
ENSRNOG00000061601	AABR07063575.1	6	35788079	35790543	+	35788079	
ENSRNOG00000058114	AABR07063581.1	6	36078810	36082110	-	36082110	
ENSRNOG00000062131	AABR07063581.2	6	36087594	36087832	-	36087832	
ENSRNOG00000004296	Nt5c1b	6	36089432	36106849	+	36089432	5'-nucleotidase, cytosolic IB
ENSRNOG00000039551	Rdh14	6	36107146	36112064	+	36107146	retinol dehydrogenase 14
ENSRNOG00000061209	AABR07063599.1	6	36729792	36731334	-	36731334	
ENSRNOG00000004899	Kcns3	6	36764043	36819821	-	36819821	potassium voltage-gated channel, modifier subfamily S, member 3
ENSRNOG00000052821	AABR07063601.2	6	36846490	36855921	+	36846490	
ENSRNOG00000028518	Msgn1	6	36876164	36876805	-	36876805	mesogenin 1
ENSRNOG00000051657	AABR07063601.1	6	36888861	36889279	-	36889279	
ENSRNOG00000004667	Gen1	6	36910674	36940868	-	36940868	GEN1 Holliday junction 5' flap endonuclease
ENSRNOG00000004908	Smc6	6	36941232	36995138	+	36941232	structural maintenance of chromosomes 6
ENSRNOG00000005345	Vsnl1	6	37001355	37122023	-	37122023	visinin-like 1
ENSRNOG00000049271	Rad51ap2	6	37144786	37151468	+	37144786	RAD51 associated protein 2
ENSRNOG00000053708	AABR07063613.1	6	37188669	37206037	+	37188669	RAD51-associated protein 2-like
ENSRNOG00000055827	AABR07063621.1	6	37325223	37325334	+	37325223	
ENSRNOG00000051573	5S_rRNA	6	37408950	37409031	+	37408950	5S ribosomal RNA
ENSRNOG00000052758	Fam49a	6	37555181	37665064	+	37555181	CYFIP related Rac1 interactor A
ENSRNOG00000029825	AABR07063632.1	6	38006601	38007162	-	38007162	
ENSRNOG00000055167	AABR07063635.1	6	38102155	38102282	-	38102282	
ENSRNOG00000051372	Mycn	6	38222554	38228379	-	38228379	MYCN proto-oncogene, bHLH transcription factor
ENSRNOG00000052000	AABR07063636.1	6	38339450	38340033	-	38340033	
ENSRNOG00000006652	Ddx1	6	38422887	38453797	-	38453797	DEAD-box helicase 1
ENSRNOG00000024503	Nbas	6	38474803	38777806	+	38474803	NBAS subunit of NRZ tethering complex
ENSRNOG00000036511	AABR07063638.1	6	38572521	38572626	+	38572521	
ENSRNOG00000056065	AABR07063640.1	6	38806037	38807861	-	38807861	
ENSRNOG00000056615	AABR07063640.2	6	38857742	38859653	-	38859653	
ENSRNOG00000059067	LOC108351358	6	39114823	39134890	+	39114823	uncharacterized LOC108351358
ENSRNOG00000004084	Lratd1	6	39358984	39363458	-	39363458	LRAT domain containing 1
ENSRNOG00000058529	AABR07063649.3	6	39504605	39515394	+	39504605	
ENSRNOG00000056890	AABR07063649.2	6	39517558	39517710	+	39517558	
ENSRNOG00000051916	AABR07063649.1	6	39679762	39692944	+	39679762	
ENSRNOG00000053504	AABR07063652.1	6	39863637	39879803	-	39879803	
ENSRNOG00000056738	AABR07063654.2	6	39981786	39983041	-	39983041	
ENSRNOG00000061233	AABR07063654.3	6	40091988	40093301	-	40093301	
ENSRNOG00000051754	AABR07063654.1	6	40137262	40140466	-	40140466	
ENSRNOG00000004110	Trib2	6	41016729	41039437	-	41039437	tribbles pseudokinase 2
ENSRNOG00000048410	AABR07063672.1	6	41025987	41026095	-	41026095	
ENSRNOG00000058570	AABR07063674.1	6	41274651	41276007	+	41274651	
ENSRNOG00000061061	AABR07063674.2	6	41466901	41467018	-	41467018	
ENSRNOG00000060065	AABR07063682.1	6	41748131	41775354	-	41775354	
ENSRNOG00000004377	Lpin1	6	41799748	41870046	-	41870046	lipin 1
ENSRNOG00000049054	Ntsr2	6	41917131	41923542	+	41917131	neurotensin receptor 2
ENSRNOG00000024651	Greb1	6	41932243	42002819	-	42002819	growth regulating estrogen receptor binding 1
ENSRNOG00000004449	E2f6	6	42092466	42108702	+	42092466	E2F transcription factor 6
ENSRNOG00000004496	Rock2	6	42180893	42289908	+	42180893	Rho-associated coiled-coil containing protein kinase 2
ENSRNOG00000005126	Slc66a3	6	42290679	42302254	-	42302254	solute carrier family 66 member 3
ENSRNOG00000024338	LOC690276	6	42306787	42312935	-	42312935	hypothetical protein LOC690276
ENSRNOG00000024310	Kcnf1	6	42471065	42473738	-	42473738	potassium voltage-gated channel modifier subfamily F member 1
ENSRNOG00000050197	Pdia6	6	42568219	42585652	+	42568219	protein disulfide isomerase family A, member 6
ENSRNOG00000050553	Atp6v1c2	6	42585933	42630983	-	42630983	ATPase H+ transporting V1 subunit C2
ENSRNOG00000005344	Nol10	6	42656615	42745098	+	42656615	nucleolar protein 10
ENSRNOG00000047822	AABR07063700.1	6	42664007	42664088	+	42664007	
ENSRNOG00000046279	AABR07063703.1	6	42777468	42778353	+	42777468	similar to craniofacial development protein 1
ENSRNOG00000005424	Odc1	6	42852682	42859927	+	42852682	ornithine decarboxylase 1
ENSRNOG00000055217	Gm22748	6	42853840	42853974	+	42853840	predicted gene, 22748
ENSRNOG00000032523	AABR07063704.1	6	42947333	42947705	+	42947333	similar to 60S ribosomal protein L35
ENSRNOG00000005492	Hpcal1	6	43001947	43109071	+	43001947	hippocalcin-like 1
ENSRNOG00000061519	Asap2	6	43234525	43343551	+	43234525	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2
ENSRNOG00000055208	U6	6	43246819	43246926	+	43246819	U6 spliceosomal RNA
ENSRNOG00000059402	Itgb1bp1	6	43348957	43363335	-	43363335	integrin subunit beta 1 binding protein 1
ENSRNOG00000052418	Cpsf3	6	43363791	43391712	+	43363791	cleavage and polyadenylation specific factor 3
ENSRNOG00000061903	Gm25821	6	43365309	43365438	+	43365309	predicted gene, 25821
ENSRNOG00000060853	Iah1	6	43393112	43400328	+	43393112	isoamyl acetate hydrolyzing esterase 1
ENSRNOG00000060694	Adam17	6	43400527	43448280	-	43448280	ADAM metallopeptidase domain 17
ENSRNOG00000058754	U6	6	43429113	43429219	+	43429113	U6 spliceosomal RNA
ENSRNOG00000058198	5S_rRNA	6	43450501	43450620	-	43450620	5S ribosomal RNA
ENSRNOG00000051650	Ywhaq	6	43463293	43493816	-	43493816	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, theta
ENSRNOG00000061415	Taf1b	6	43644829	43722113	+	43644829	TATA-box binding protein associated factor, RNA polymerase I subunit B
ENSRNOG00000054989	Grhl1	6	43743701	43794342	+	43743701	grainyhead-like transcription factor 1
ENSRNOG00000054259	Klf11	6	43829944	43841651	+	43829944	Kruppel-like factor 11
ENSRNOG00000058891	Cys1	6	43844936	43862131	-	43862131	cystin 1
ENSRNOG00000054286	Rrm2	6	43884677	43889515	+	43884677	ribonucleotide reductase regulatory subunit M2
ENSRNOG00000057498	AABR07063724.1	6	44006623	44009412	-	44009412	
ENSRNOG00000061050	Mboat2	6	44009871	44131387	+	44009871	membrane bound O-acyltransferase domain containing 2
ENSRNOG00000023176	Kidins220	6	44225232	44322938	+	44225232	kinase D-interacting substrate 220
ENSRNOG00000007237	Id2	6	44348500	44363915	-	44363915	inhibitor of DNA binding 2
ENSRNOG00000052618	AABR07063740.1	6	44583698	44616940	+	44583698	uncharacterized LOC102554202
ENSRNOG00000057022	AABR07063740.2	6	44731198	44737586	+	44731198	
ENSRNOG00000041834	5S_rRNA	6	44933673	44933779	+	44933673	5S ribosomal RNA
ENSRNOG00000053810	AABR07063741.1	6	45023497	45024578	+	45023497	
ENSRNOG00000052993	AABR07063742.1	6	45133656	45134047	+	45133656	
ENSRNOG00000051468	AABR07063743.1	6	45384077	45389524	-	45389524	
ENSRNOG00000054777	AABR07063743.2	6	45436110	45471129	-	45471129	
ENSRNOG00000007370	Rnf144a	6	45509786	45629168	-	45629168	ring finger protein 144A
ENSRNOG00000054844	AABR07063746.1	6	45649043	45650094	+	45649043	
ENSRNOG00000007539	Rsad2	6	45655953	45669148	-	45669148	radical S-adenosyl methionine domain containing 2
ENSRNOG00000007690	Cmpk2	6	45683233	45694822	+	45683233	cytidine/uridine monophosphate kinase 2
ENSRNOG00000059011	AABR07063751.1	6	45861186	45866076	+	45861186	
ENSRNOG00000054811	AABR07063755.1	6	46621639	46622353	-	46622353	
ENSRNOG00000030034	Sox11	6	46629973	46631983	-	46631983	SRY-box transcription factor 11
ENSRNOG00000056408	AABR07063760.1	6	46921229	46921360	+	46921229	
ENSRNOG00000056240	AABR07063767.1	6	46949951	46958799	-	46958799	
ENSRNOG00000044264	5S_rRNA	6	47309957	47310082	-	47310082	5S ribosomal RNA
ENSRNOG00000055690	AABR07063771.1	6	47323960	47324092	-	47324092	
ENSRNOG00000055363	AABR07063777.1	6	47586827	47586962	+	47586827	
ENSRNOG00000058354	U6	6	47627114	47627221	-	47627221	U6 spliceosomal RNA
ENSRNOG00000042697	AABR07073216.1	6	47724151	47725066	+	47724151	aldo-keto reductase family 1, member B1 (aldose reductase), pseudogene 1
ENSRNOG00000008299	Dcdc2c	6	47774059	47848075	-	47848075	allantoicase
ENSRNOG00000053488	U6	6	47841249	47841353	+	47841249	U6 spliceosomal RNA
ENSRNOG00000008373	Colec11	6	47857770	47890033	-	47890033	collectin sub-family member 11
ENSRNOG00000056671	7SK	6	47890470	47890745	-	47890745	7SK RNA
ENSRNOG00000008551	Rps7	6	47899524	47904437	-	47904437	ribosomal protein S7
ENSRNOG00000008584	Rnaseh1	6	47916187	47925571	+	47916187	ribonuclease H1
ENSRNOG00000008950	Adi1	6	47940182	47947230	+	47940182	acireductone dioxygenase 1
ENSRNOG00000009039	Trappc12	6	47955309	48020271	-	48020271	trafficking protein particle complex 12
ENSRNOG00000009285	Eipr1	6	48021770	48135241	+	48021770	EARP complex and GARP complex interacting protein 1
ENSRNOG00000004269	Myt1l	6	48452368	48857936	+	48452368	myelin transcription factor 1-like
ENSRNOG00000060614	Pxdn	6	48866600	48980340	+	48866600	peroxidasin
ENSRNOG00000004646	Tpo	6	49021043	49089855	-	49089855	thyroid peroxidase
ENSRNOG00000004928	Sntg2	6	49123083	49324450	-	49324450	syntrophin, gamma 2
ENSRNOG00000059553	AABR07063802.1	6	49401690	49401794	-	49401794	
ENSRNOG00000005144	Tmem18	6	49529227	49536648	+	49529227	transmembrane protein 18
ENSRNOG00000054273	AABR07063804.1	6	49617281	49617990	+	49617281	
ENSRNOG00000005154	Alkal2	6	49825468	49834912	+	49825468	ALK and LTK ligand 2
ENSRNOG00000005260	Acp1	6	49836074	49851714	-	49851714	acid phosphatase 1
ENSRNOG00000005522	Sh3yl1	6	49852129	49895510	+	49852129	SH3 and SYLF domain containing 1
ENSRNOG00000005660	Fam110c	6	49968472	49974728	+	49968472	family with sequence similarity 110, member C
ENSRNOG00000048572	AABR07063808.1	6	50004266	50004338	+	50004266	
ENSRNOG00000053737	AABR07063811.1	6	50284954	50366207	-	50366207	
ENSRNOG00000041867	AABR07063812.1	6	50506362	50506442	+	50506362	
ENSRNOG00000005678	Lamb1	6	50528822	50596079	+	50528822	laminin subunit beta 1
ENSRNOG00000006364	Dld	6	50597676	50618694	-	50618694	dihydrolipoamide dehydrogenase
ENSRNOG00000006878	Slc26a3	6	50725084	50766300	+	50725084	solute carrier family 26 member 3
ENSRNOG00000007253	Cbll1	6	50772828	50786967	-	50786967	Cbl proto-oncogene like 1
ENSRNOG00000058692	Slc26a4	6	50808922	50846965	-	50846965	solute carrier family 26 member 4
ENSRNOG00000056442	AC107190.1	6	50866416	50869521	+	50866416	
ENSRNOG00000007884	Bcap29	6	50883786	50923510	-	50923510	B-cell receptor-associated protein 29
ENSRNOG00000008155	Dus4l	6	50928396	50943488	-	50943488	dihydrouridine synthase 4-like
ENSRNOG00000056610	Cog5	6	50954630	51230701	+	50954630	component of oligomeric golgi complex 5
ENSRNOG00000008423	Gpr22	6	51011425	51019407	-	51019407	G protein-coupled receptor 22
ENSRNOG00000008927	Hbp1	6	51231479	51257625	-	51257625	HMG-box transcription factor 1
ENSRNOG00000009079	Prkar2b	6	51265514	51356383	-	51356383	protein kinase cAMP-dependent type II regulatory subunit beta
ENSRNOG00000041441	AABR07063824.1	6	51318780	51318849	-	51318849	
ENSRNOG00000009385	Pik3cg	6	51465907	51498337	-	51498337	phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit gamma
ENSRNOG00000059105	U4	6	51659385	51659515	-	51659515	U4 spliceosomal RNA
ENSRNOG00000039207	Ccdc71l	6	51662223	51662874	+	51662223	coiled-coil domain containing 71-like
ENSRNOG00000043366	AABR07063829.1	6	51662938	51663370	+	51662938	
ENSRNOG00000009754	Nampt	6	52122084	52156472	+	52122084	nicotinamide phosphoribosyltransferase
ENSRNOG00000009856	Sypl1	6	52265929	52285029	+	52265929	synaptophysin-like 1
ENSRNOG00000054501	AABR07063847.1	6	52306061	52306171	-	52306171	
ENSRNOG00000047455	Cdhr3	6	52345239	52401853	-	52401853	cadherin-related family member 3
ENSRNOG00000010415	Atxn7l1	6	52459945	52675574	+	52459945	ataxin 7-like 1
ENSRNOG00000010730	Efcab10	6	52702543	52709223	+	52702543	EF-hand calcium binding domain 10
ENSRNOG00000052265	AABR07063852.1	6	52712711	52713593	-	52713593	
ENSRNOG00000010750	Twistnb	6	52751105	52768574	+	52751105	RNA polymerase I subunit F
ENSRNOG00000059972	AABR07063852.2	6	52789433	52789562	-	52789562	
ENSRNOG00000011040	AABR07063855.1	6	52822567	52824393	-	52824393	similar to translocase of outer mitochondrial membrane 70 homolog A
ENSRNOG00000057539	AABR07063860.1	6	52873578	52873706	+	52873578	
ENSRNOG00000058673	AABR07063863.1	6	52962205	52969282	-	52969282	
ENSRNOG00000058832	AABR07063873.1	6	53271498	53290608	-	53290608	
ENSRNOG00000011091	Ferd3l	6	53371705	53372584	+	53371705	Fer3-like bHLH transcription factor
ENSRNOG00000011101	Twist1	6	53401108	53403214	+	53401108	twist family bHLH transcription factor 1
ENSRNOG00000004158	Hdac9	6	53488882	54059119	-	54059119	histone deacetylase 9
ENSRNOG00000058493	AABR07063890.1	6	54346846	54346978	+	54346846	predicted gene, 24429
ENSRNOG00000032513	Prps1l1	6	54417902	54419593	+	54417902	phosphoribosyl pyrophosphate synthetase 1-like 1
ENSRNOG00000058209	AABR07063893.1	6	54438435	54443719	+	54438435	
ENSRNOG00000004186	Snx13	6	54488037	54588778	+	54488037	sorting nexin 13
ENSRNOG00000041894	5S_rRNA	6	54541811	54541930	+	54541811	5S ribosomal RNA
ENSRNOG00000004342	Ahr	6	54963989	55001464	-	55001464	aryl hydrocarbon receptor
ENSRNOG00000055851	AABR07063901.2	6	55013090	55036186	+	55013090	
ENSRNOG00000004108	AABR07063901.1	6	55085312	55085741	+	55085312	
ENSRNOG00000004994	Agr3	6	55371737	55424674	+	55371737	anterior gradient 3, protein disulphide isomerase family member
ENSRNOG00000005023	Agr2	6	55465781	55487714	+	55465781	anterior gradient 2, protein disulphide isomerase family member
ENSRNOG00000005046	Tspan13	6	55497657	55524436	-	55524436	tetraspanin 13
ENSRNOG00000005096	Bzw2	6	55586345	55647665	-	55647665	basic leucine zipper and W2 domains 2
ENSRNOG00000005623	Ankmy2	6	55648020	55689218	+	55648020	ankyrin repeat and MYND domain containing 2
ENSRNOG00000025049	Lrrc72	6	55694469	55711146	-	55711146	leucine rich repeat containing 72
ENSRNOG00000005770	Sostdc1	6	55812746	55817066	+	55812746	sclerostin domain containing 1
ENSRNOG00000053907	AABR07063929.2	6	55876760	55876877	-	55876877	
ENSRNOG00000006199	Crppa	6	55881386	56159464	+	55881386	CDP-L-ribitol pyrophosphorylase A
ENSRNOG00000023194	AABR07063929.1	6	56069840	56070248	-	56070248	
ENSRNOG00000055654	U6	6	56510205	56510292	+	56510205	U6 spliceosomal RNA
ENSRNOG00000006588	Meox2	6	56625649	56689238	+	56625649	mesenchyme homeobox 2
ENSRNOG00000050003	Vom2r49	6	56732890	56775529	-	56775529	vomeronasal 2 receptor, 49
ENSRNOG00000052213	AABR07063940.1	6	56740871	56740989	+	56740871	
ENSRNOG00000023116	Agmo	6	56846788	57193961	+	56846788	alkylglycerol monooxygenase
ENSRNOG00000059483	U6	6	57104254	57104360	-	57104360	U6 spliceosomal RNA
ENSRNOG00000029737	AABR07063959.1	6	57396219	57396594	+	57396219	similar to 40S ribosomal protein S25
ENSRNOG00000030771	Dgkb	6	57516712	58277279	+	57516712	diacylglycerol kinase, beta
ENSRNOG00000059760	7SK	6	57819681	57820007	+	57819681	7SK RNA
ENSRNOG00000022450	AABR07063975.1	6	58388332	58389016	+	58388332	
ENSRNOG00000006867	Etv1	6	58467253	58558631	+	58467253	ETS variant transcription factor 1
ENSRNOG00000057828	AABR07063991.1	6	59266268	59266400	+	59266268	
ENSRNOG00000004239	LOC100362999	6	59299904	59301491	-	59301491	hsc70-interacting protein-like
ENSRNOG00000061016	Gm24434	6	59446004	59446128	+	59446004	predicted gene, 24434
ENSRNOG00000053799	U2	6	59461189	59461365	-	59461365	U2 spliceosomal RNA
ENSRNOG00000056931	AABR07063995.1	6	59531076	59531574	-	59531574	similar to ribosomal protein S10
ENSRNOG00000029594	AABR07064000.1	6	59757396	59757964	+	59757396	
ENSRNOG00000004282	Arl4a	6	59948576	59950586	-	59950586	ADP-ribosylation factor like GTPase 4A
ENSRNOG00000004498	Scin	6	59976002	60054279	-	60054279	scinderin
ENSRNOG00000039110	Lsmem1	6	60114102	60124274	-	60124274	leucine-rich single-pass membrane protein 1
ENSRNOG00000050997	Ifrd1	6	60132023	60151409	-	60151409	interferon-related developmental regulator 1
ENSRNOG00000047769	AABR07064011.1	6	60151420	60151785	+	60151420	
ENSRNOG00000051862	AABR07064011.2	6	60186602	60188063	-	60188063	
ENSRNOG00000045854	Zfp277	6	60246213	60374389	-	60374389	zinc finger protein 277
ENSRNOG00000004823	Dock4	6	60566195	60782556	+	60566195	dedicator of cytokinesis 4
ENSRNOG00000058074	AABR07064031.1	6	61280708	61280841	-	61280841	
ENSRNOG00000006368	Lrrn3	6	61374327	61405195	-	61405195	leucine rich repeat neuronal 3
ENSRNOG00000052527	AABR07064048.2	6	62293688	62310059	+	62293688	
ENSRNOG00000050810	AABR07064048.1	6	62336332	62337377	+	62336332	
ENSRNOG00000062245	Ndufa10l1	6	62796455	62796950	-	62796950	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex 10-like 1
ENSRNOG00000059792	U6	6	63509710	63509817	+	63509710	U6 spliceosomal RNA
ENSRNOG00000060792	7SK	6	63953792	63954073	-	63954073	7SK RNA
ENSRNOG00000044722	5S_rRNA	6	64116289	64116380	-	64116380	5S ribosomal RNA
ENSRNOG00000004006	Dnajb9	6	64165912	64170151	-	64170151	DnaJ heat shock protein family (Hsp40) member B9
ENSRNOG00000062275	AC133400.1	6	64193072	64193796	+	64193072	similar to DnaJ (Hsp40) homolog, subfamily B, member 6
ENSRNOG00000039091	Pnpla8	6	64224860	64286785	+	64224860	patatin-like phospholipase domain containing 8
ENSRNOG00000004067	Nrcam	6	64297887	64864996	+	64297887	neuronal cell adhesion molecule
ENSRNOG00000053849	AABR07064099.1	6	64587099	64609181	-	64609181	
ENSRNOG00000062190	LOC100911744	6	64621216	64621299	-	64621299	ninein-like
ENSRNOG00000062240	AABR07064102.2	6	64647813	64648775	+	64647813	dnaJ homolog subfamily C member 17-like
ENSRNOG00000024969	AABR07064102.1	6	64649193	64649586	+	64649193	
ENSRNOG00000062280	AABR07064106.1	6	64680844	64694755	+	64680844	
ENSRNOG00000058248	AABR07064111.1	6	64738328	64738877	-	64738877	
ENSRNOG00000062292	AABR07064113.1	6	64771287	64772324	-	64772324	alpha-enolase-like
